habitaciones;banos;parqueaderos;area_construida;area_privada;estrato;estado;antiguedad;administracion;precio_m2;ascensor;circuito_cerrado_tv;parqueadero_visitantes;porteria-recepcion;zonas_verdes;salon_comunal;balcon;barra_estilo_americano;calentador;chimenea;citofono;cocina_integral;terraza;vigilancia;parques_cercanos;estudio;patio;bodega;nombre;ubicacion;precio
3;2;0;64;0;3;Excelente;1 a 8 anos;†120000;†2812500;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Ciudad Bol√≠var;180000000
7;6;2;850;0;2;Excelente;mas de 30 anos;0;†1092941,18;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;Casa;Tunjuelito;929000000
3;3;2;132;132;4;Bueno;16 a 30 anos;0;†4424242,42;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;Casa;Cantalejo;584000000
3;1;0;86;0;2;Excelente;mas de 30 anos;0;†2674418,6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Casa;San Cristobal;230000000
11;7;2;450;450;4;No definida;mas de 30 anos;0;†4000000;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;Casa;Galerias;1800000000
3;4;2;132;132;4;No definida;16 a 30 anos;†367000;†4424242,42;0;1;0;1;0;1;1;0;1;0;1;0;0;1;0;0;0;0;Casa;Cantalejo;584000000
1;1;0;39,12;39;4;Excelente;1 a 8 anos;†360000;†5751533,74;1;0;0;1;0;0;0;0;1;0;1;0;1;1;1;0;0;0;Apartamento;Chapinero Occidental;225000000
16;7;0;392;0;3;Excelente;mas de 30 anos;0;†2806122,45;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Casa;Suba;1100000000
3;2;0;57;0;2;Excelente;9 a 15 anos;†90000;†2807017,54;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Fontibon;160000000
3;2;1;186,2;186;3;Remodelado;mas de 30 anos;0;†2846401,72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;Boyaca Real;530000000
2;1;0;60;0;2;Excelente;No definida;†1;†3333333,33;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;San Cristobal;200000000
3;3;2;110;110;4;Bueno;9 a 15 anos;†535000;†4818181,82;1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;Apartamento;Pradera Norte;530000000
2;1;0;42;0;1;Excelente;1 a 8 anos;†37000;†2857142,86;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Hogares Soacha;120000000
5;4;2;276;0;5;Excelente;No definida;0;†2572463,77;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Casa;Suba;710000000
3;2;0;50;0;3;Excelente;No definida;†210000;†6600000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Samper;330000000
2;2;1;62;0;4;Excelente;menor a 1 ano;†260000;†5903225,81;1;1;1;1;0;0;1;1;1;0;1;1;0;0;0;0;0;0;Apartamento;Santa Teresa;366000000
3;2;1;64;0;3;Excelente;mas de 30 anos;†200000;†3593750;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Engativa;230000000
2;2;1;53,34;53;3;Bueno;mas de 30 anos;†373000;†5999250,09;1;1;0;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;Apartamento;Chapinero Central;320000000
4;6;5;620;620;6;No definida;16 a 30 anos;†500000;†10000000;0;0;0;0;0;0;1;0;1;1;1;1;1;0;0;0;0;0;Casa;Santa Ana;6200000000
10;8;4;408;0;4;Excelente;No definida;0;†3063725,49;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Casa;Teusaquillo;1250000000
3;2;1;84;80;3;Excelente;menor a 1 ano;†130000;†4045238,1;1;1;0;0;0;1;1;0;1;0;1;1;0;0;0;1;0;1;Apartamento;Paris;339800000
4;2;1;115;95;4;Excelente;16 a 30 anos;†300000;†4000000;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;Apartamento;Modelia;460000000
2;2;1;70;70;6;Bueno;16 a 30 anos;†402000;†5642857,14;1;0;1;1;0;1;0;0;1;1;1;1;0;1;0;0;0;1;Apartamento;Chico Navarra;395000000
3;4;3;111;111;5;No definida;16 a 30 anos;†630000;†5855855,86;1;1;1;1;0;1;1;0;1;1;0;0;0;1;0;0;0;0;Apartamento;Pasadena;650000000
3;1;0;52;0;3;Excelente;9 a 15 anos;0;†3461538,46;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Engativa;180000000
2;2;1;55;0;4;Excelente;menor a 1 ano;†257200;†6909090,91;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Usaquen;380000000
5;5;2;265;0;5;Excelente;16 a 30 anos;†1170000;†4830188,68;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Usaquen;1280000000
3;2;0;63;0;3;Excelente;No definida;†105000;†2571428,57;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Rafael Uribe;162000000
2;2;1;65;65;4;No definida;1 a 8 anos;0;†7538461,54;1;0;0;1;0;0;1;0;1;0;1;0;0;1;0;0;0;0;Apartamento;Las nieves;490000000
1;2;0;47;0;3;Excelente;No definida;†50000;†3617021,28;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Fontibon;170000000
6;3;1;324;0;3;Bueno;16 a 30 anos;0;†1604938,27;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;Casa;San Fernando;520000000
4;2;0;74;0;2;Excelente;9 a 15 anos;†95000;†2770270,27;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Casa;Suba;205000000
4;4;3;193;0;3;Excelente;16 a 30 anos;0;†3108808,29;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Casa;Kennedy;600000000
2;2;1;49;0;3;Excelente;1 a 8 anos;†177800;†5000000;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Rafael Uribe;245000000
3;3;1;112;0;4;Excelente;mas de 30 anos;†280000;†4107142,86;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Usaquen;460000000
1;1;0;40;40;4;No definida;1 a 8 anos;0;†5500000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Villa Del Prado;220000000
3;5;3;154;154;6;No definida;1 a 8 anos;†1180000;†7662337,66;1;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;0;0;Apartamento;Usaquen;1180000000
3;2;0;400;0;4;Excelente;No definida;0;†1625000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Casa;Engativa;650000000
5;6;4;350;0;6;Excelente;9 a 15 anos;†1900000;†8000000;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;Casa;Suba;2800000000
1;2;0;124;0;4;Excelente;9 a 15 anos;0;†3870967,74;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;La Candelaria;480000000
2;3;4;193;178;6;No definida;mas de 30 anos;†841000;†6632124,35;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;Apartamento;La Carolina;1280000000
4;1;2;125;0;5;Excelente;1 a 8 anos;†830400;†6560000;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Suba;820000000
3;2;1;63;0;4;Excelente;16 a 30 anos;†345000;†3968253,97;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Usaquen;250000000
3;2;2;108;0;6;Excelente;mas de 30 anos;†662000;†5555555,56;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Usaquen;600000000
3;2;1;106;0;4;Excelente;mas de 30 anos;†346000;†3726415,09;0;0;0;1;1;0;1;0;1;0;1;1;1;1;0;0;0;0;Apartamento;Cedritos;395000000
3;1;0;47;0;2;Excelente;9 a 15 anos;†70700;†2808510,64;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Kennedy;132000000
2;2;1;51;0;4;Excelente;16 a 30 anos;0;†8431372,55;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Chapinero;430000000
3;3;2;90;0;3;Excelente;9 a 15 anos;†208000;†5333333,33;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Casa;Fontibon;480000000
2;2;0;72;0;2;Excelente;16 a 30 anos;0;†1666666,67;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Casa;Bosa;120000000
3;2;4;220;220;6;Excelente;16 a 30 anos;†1100000;†7727272,73;1;1;0;1;0;0;1;0;1;1;1;0;0;0;0;0;0;0;Apartamento;El Nogal;1700000000
3;3;2;120;120;5;No definida;16 a 30 anos;†455000;†5000000;0;0;1;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;Casa;Maranta iii sector;600000000
4;4;2;130;112;5;Excelente;1 a 8 anos;†780000;†7538461,54;1;1;1;1;0;0;1;1;0;1;0;0;0;0;0;1;0;1;Apartamento;Pasadena;980000000
4;3;2;195;195;6;Excelente;16 a 30 anos;†1060000;†5051282,05;1;1;0;1;0;0;1;0;1;1;1;1;0;0;0;0;0;0;Apartamento;El retiro;985000000
3;3;2;134;0;5;Excelente;1 a 8 anos;†809000;†8955223,88;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;Apartamento;Suba;1200000000
3;3;2;115;0;5;Excelente;16 a 30 anos;†397000;†5391304,35;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;Apartamento;Suba;620000000
2;2;1;45;0;5;Excelente;9 a 15 anos;†250000;†6444444,44;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Usaquen;290000000
3;4;2;135;0;5;No definida;16 a 30 anos;†525000;†4296296,3;1;0;0;1;0;1;0;0;1;1;1;0;0;0;0;0;0;1;Apartamento;Pasadena;580000000
3;2;1;71;0;4;Excelente;9 a 15 anos;†337000;†5633802,82;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Usaquen;400000000
4;4;4;360;0;6;Bueno;16 a 30 anos;†1442000;†3611111,11;1;1;1;1;0;0;1;0;0;1;1;1;0;0;0;0;0;0;Apartamento;San Patricio;1300000000
3;2;1;64;0;3;Excelente;1 a 8 anos;†264000;†3984375;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Rafael Uribe;255000000
4;5;1;132;0;5;Excelente;16 a 30 anos;†400000;†4393939,39;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Suba;580000000
3;3;1;72;0;4;Excelente;16 a 30 anos;†250000;†4583333,33;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Casa;Suba;330000000
3;2;1;62;0;4;Excelente;9 a 15 anos;†280000;†7096774,19;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Suba;440000000
3;3;4;229;229;6;Bueno;mas de 30 anos;0;†6986899,56;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;Casa;Santa Ana;1600000000
2;2;2;95;0;5;Excelente;1 a 8 anos;†658000;†8842105,26;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;Apartamento;Usaquen;840000000
2;2;1;89;0;6;Excelente;16 a 30 anos;†632000;†5280898,88;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Usaquen;470000000
1;2;1;48;0;4;Excelente;1 a 8 anos;†262000;†7708333,33;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;Apartamento;Usaquen;370000000
3;2;1;91;0;3;Excelente;9 a 15 anos;†291000;†5461538,46;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Fontibon;497000000
3;3;1;123;0;4;No definida;mas de 30 anos;†370000;†4471544,72;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;Casa;Usaquen;550000000
3;2;1;64;0;4;Excelente;16 a 30 anos;†260000;†3750000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Suba;240000000
4;2;0;73;0;2;Excelente;9 a 15 anos;0;†2739726,03;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Casa;Kennedy;200000000
3;3;2;119;0;4;Excelente;1 a 8 anos;†350000;†6722689,08;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;Apartamento;Suba;800000000
3;2;2;106;0;5;Excelente;1 a 8 anos;†360000;†5283018,87;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Suba;560000000
2;1;0;42;0;3;Excelente;9 a 15 anos;†100000;†3809523,81;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Usaquen;160000000
3;3;1;107;0;4;Excelente;menor a 1 ano;†323000;†4766355,14;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Usaquen;510000000
3;2;1;56;0;3;Excelente;16 a 30 anos;†188000;†4642857,14;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;PRADO VERANIEGO SUR;260000000
3;2;1;69;0;4;Excelente;16 a 30 anos;†311000;†4565217,39;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Usaquen;315000000
2;4;3;180;0;5;Excelente;16 a 30 anos;0;†6500000;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;Casa;Suba;1170000000
4;3;4;250;0;4;Excelente;16 a 30 anos;0;†3000000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Casa;Teusaquillo;750000000
3;3;2;92;92;6;Excelente;9 a 15 anos;†511000;†6793478,26;1;1;1;1;0;0;0;0;1;1;1;1;0;1;0;0;0;0;Apartamento;Rincon del chico;625000000
6;9;0;720;0;2;No definida;9 a 15 anos;0;†4583333,33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;El porvenir manzana a;3300000000
3;2;0;54;54;4;Excelente;9 a 15 anos;†202000;†5370370,37;1;1;1;1;0;1;0;1;1;0;1;1;0;0;0;0;0;0;Apartamento;La Felicidad;290000000
3;2;1;76;71,09;4;No definida;16 a 30 anos;†307000;†4210526,32;0;1;0;1;1;1;0;0;1;0;1;1;0;1;0;0;0;0;Apartamento;La liberia;320000000
3;3;2;130;0;6;Excelente;mas de 30 anos;†707000;†6192307,69;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Chapinero;805000000
3;2;0;47;0;3;Excelente;No definida;†111000;†3936170,21;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Fontibon;185000000
1;1;0;33;0;1;Excelente;1 a 8 anos;†234000;†9696969,7;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;Apartamento;La Candelaria;320000000
4;2;0;130;0;3;Excelente;16 a 30 anos;0;†3153846,15;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Casa;Ciudad Bol√≠var;410000000
1;2;0;40;0;3;Excelente;menor a 1 ano;†200000;†4950000;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Usaquen;198000000
4;2;0;68;68;2;No definida;9 a 15 anos;†93000;†3161764,71;0;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;Casa;Las margaritas;215000000
2;1;0;49;0;3;Excelente;9 a 15 anos;0;†3448979,59;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Fontibon;169000000
3;3;2;109;0;4;Excelente;No definida;†400000;†5963302,75;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Usaquen;650000000
2;2;1;69;0;4;Excelente;16 a 30 anos;†300000;†6014492,75;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Teusaquillo;415000000
2;2;1;61;0;3;Excelente;menor a 1 ano;†390000;†4754098,36;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Britalia;290000000
3;1;0;72;0;3;Excelente;9 a 15 anos;0;†3194444,44;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Casa;Kennedy;230000000
3;4;2;109;0;5;Excelente;16 a 30 anos;†294000;†4678899,08;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Suba;510000000
3;2;0;52;0;2;Excelente;16 a 30 anos;†156000;†3557692,31;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Kennedy;185000000
3;4;2;240;0;6;Excelente;mas de 30 anos;†1500000;†5833333,33;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Chapinero;1400000000
8;4;2;300;0;3;Excelente;16 a 30 anos;0;†1666666,67;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;Casa;Tunjuelito;500000000
1;1;1;38;0;2;Excelente;1 a 8 anos;†168000;†6184210,53;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;Apartamento;La Candelaria;235000000
3;2;1;77;0;4;Excelente;mas de 30 anos;†612000;†4675324,68;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Usaquen;360000000
3;2;1;120;0;5;Excelente;16 a 30 anos;†120000;†3500000;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Usaquen;420000000
4;5;4;200;0;5;Excelente;16 a 30 anos;†1020000;†5000000;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Usaquen;1000000000
3;2;1;50;0;3;Excelente;1 a 8 anos;†204000;†4200000;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Kennedy;210000000
4;4;1;350;0;5;Excelente;16 a 30 anos;0;†4571428,57;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Casa;Suba;1600000000
3;3;1;123;0;4;Excelente;9 a 15 anos;0;†3902439,02;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Casa;Suba;480000000
3;2;0;50;0;2;Excelente;1 a 8 anos;0;†3200000;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Fontibon;160000000
1;1;2;39;0;3;Excelente;1 a 8 anos;†190000;†6666666,67;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Usaquen;260000000
3;2;0;49;0;3;Excelente;menor a 1 ano;†120000;†4081632,65;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Fontibon;200000000
3;3;2;196;0;6;Excelente;mas de 30 anos;†986000;†5510204,08;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Chapinero;1080000000
2;2;1;56;56;3;Excelente;1 a 8 anos;†283000;†5357142,86;1;0;1;1;0;0;1;0;1;0;1;1;0;0;0;0;0;1;Apartamento;Tibabita;300000000
4;5;3;348;348;6;No definida;1 a 8 anos;†1900000;†7183908,05;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;Casa;Paramo;2500000000
2;2;1;80,45;0;4;Excelente;1 a 8 anos;†700000;†6960845,25;1;1;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;0;Apartamento;Alcazares;560000000
2;1;1;42;0;2;No definida;16 a 30 anos;†94000;†2809523,81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Tintala;118000000
3;3;1;200;0;6;No definida;mas de 30 anos;†1036000;†3625000;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Usaquen;725000000
3;3;2;120;0;5;Excelente;16 a 30 anos;†530000;†4666666,67;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Suba;560000000
2;2;2;72;0;5;Excelente;16 a 30 anos;†451800;†5277777,78;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Suba;380000000
3;3;1;106;0;4;Excelente;16 a 30 anos;†332000;†3490566,04;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Suba;370000000
2;2;1;80;0;5;Excelente;9 a 15 anos;†400000;†5812500,11;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Usaquen;465000009
2;2;1;63;55;4;No definida;1 a 8 anos;†273000;†6984126,98;1;1;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;Apartamento;El plan;440000000
2;1;0;50;0;3;Excelente;mas de 30 anos;0;†2700000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Kennedy;135000000
4;6;4;570;0;6;Excelente;9 a 15 anos;†1250000;†3508771,93;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;Casa;Usaquen;2000000000
3;3;1;93;0;6;Excelente;16 a 30 anos;†864000;†4892473,12;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Usaquen;455000000
3;2;2;92;0;4;Excelente;1 a 8 anos;†300000;†5217391,3;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Usaquen;480000000
2;2;2;130;0;6;Excelente;16 a 30 anos;†200000;†4615384,62;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Usaquen;600000000
3;2;1;75;0;3;Excelente;16 a 30 anos;†165000;†4666666,67;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Suba;350000000
3;3;1;87;0;4;Excelente;1 a 8 anos;†251000;†7011494,25;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;Apartamento;Las Esperanza;610000000
3;3;2;138;0;4;Excelente;1 a 8 anos;†746000;†5434782,61;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;Apartamento;Usaquen;750000000
4;6;3;298;0;6;Excelente;16 a 30 anos;†2563000;†10402684,56;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;Apartamento;Usaquen;3100000000
3;4;2;121;0;6;Excelente;16 a 30 anos;†880000;†5702479,34;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Chapinero;690000000
3;3;2;140;0;5;Excelente;9 a 15 anos;†523000;†7071428,57;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Suba;990000000
3;2;1;110;0;4;Excelente;16 a 30 anos;†668000;†2636363,64;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Caobos salazar;290000000
4;2;1;102;0;2;Excelente;mas de 30 anos;†5000;†2450980,39;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;Casa;Kennedy;250000000
3;2;2;132;0;3;Excelente;16 a 30 anos;0;†2878787,88;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;Casa;Bosa;380000000
3;1;0;55;0;2;Excelente;9 a 15 anos;†55000;†2363636,36;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Bosa;130000000
3;2;1;77;0;4;Excelente;9 a 15 anos;†205000;†4285714,29;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Usaquen;330000000
1;1;1;25;0;3;Excelente;16 a 30 anos;†100000;†6800000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Suba;170000000
6;4;1;100;0;4;Excelente;mas de 30 anos;0;†11500000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Casa;Teusaquillo;1150000000
3;3;2;114;0;5;Excelente;16 a 30 anos;†500000;†4824561,4;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Suba;550000000
3;2;1;63;0;4;Excelente;No definida;†250000;†6698412,7;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Barrios Unidos;422000000
2;3;1;146;146;6;Excelente;mas de 30 anos;†710000;†5376712,33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Chico;785000000
2;2;1;96;0;3;No definida;16 a 30 anos;0;†3645833,33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa;Bosque popular;350000000
2;2;2;100;100;6;Bueno;1 a 8 anos;†624200;†9900000;1;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;Apartamento;El Virrey;990000000
3;2;2;84,84;0;4;No definida;16 a 30 anos;†380000;†5304101,84;0;1;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;Apartamento;Suba Centro;450000000
3;2;1;74;0;3;Excelente;mas de 30 anos;†261000;†4189189,19;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Kennedy;310000000
4;1;0;54;0;2;Excelente;9 a 15 anos;†60000;†2777777,78;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Bosa;150000000
3;2;1;56;0;4;Excelente;1 a 8 anos;†209200;†6250000;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;Apartamento;Kennedy;350000000
3;3;2;121;0;4;No definida;16 a 30 anos;†307000;†4958677,69;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;Casa;Usaquen;600000000
4;4;2;178;0;6;Excelente;mas de 30 anos;0;†7865168,54;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Casa;Usaquen;1400000000
2;1;1;45;45;2;No definida;16 a 30 anos;0;†3666666,67;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Toscana;165000000
2;2;1;72;0;5;Excelente;16 a 30 anos;†290000;†5277777,78;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Suba;380000000
3;3;2;119;0;5;Excelente;No definida;†348000;†9159663,87;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;Apartamento;Suba;1090000000
6;4;2;300;0;3;Excelente;9 a 15 anos;0;†1800000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Casa;Kennedy;540000000
4;3;1;74;0;3;Excelente;1 a 8 anos;0;†5675675,68;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;Casa;Engativa;420000000
3;3;2;140;0;5;Excelente;9 a 15 anos;†523000;†7071428,57;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Suba;990000000
3;2;1;63;0;3;Excelente;16 a 30 anos;†304000;†3730158,73;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Apartamento;Usaquen;235000000
4;5;2;167;0;4;Excelente;16 a 30 anos;†550000;†5748502,99;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;Casa;Suba;960000000
4;3;2;120;0;5;Excelente;mas de 30 anos;†550000;†5583333,33;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;Apartamento;Suba;670000000
